attraction_id,name,location,description,opening_hours,category,price
1828,Attr1828,City28,Attraction number 1828 in category Water,12:00:00,Water,51.0
1829,Attr1829,City29,Attraction number 1829 in category History,13:00:00,History,51.75
1830,Attr1830,City30,Attraction number 1830 in category Culture,08:00:00,Culture,52.5
1831,Attr1831,City31,Attraction number 1831 in category Adventure,09:00:00,Adventure,53.25
1832,Attr1832,City32,Attraction number 1832 in category Museum,10:00:00,Museum,54.0
1833,Attr1833,City33,Attraction number 1833 in category Nature,11:00:00,Nature,54.75
1834,Attr1834,City34,Attraction number 1834 in category Food,12:00:00,Food,55.5
1835,Attr1835,City35,Attraction number 1835 in category Tour,13:00:00,Tour,56.25
1836,Attr1836,City36,Attraction number 1836 in category Water,08:00:00,Water,57.0
1837,Attr1837,City37,Attraction number 1837 in category History,09:00:00,History,57.75
1838,Attr1838,City38,Attraction number 1838 in category Culture,10:00:00,Culture,58.5
1839,Attr1839,City39,Attraction number 1839 in category Adventure,11:00:00,Adventure,59.25
1840,Attr1840,City40,Attraction number 1840 in category Museum,12:00:00,Museum,60.0
1841,Attr1841,City41,Attraction number 1841 in category Nature,13:00:00,Nature,60.75
1842,Attr1842,City42,Attraction number 1842 in category Food,08:00:00,Food,61.5
1843,Attr1843,City43,Attraction number 1843 in category Tour,09:00:00,Tour,62.25
1844,Attr1844,City44,Attraction number 1844 in category Water,10:00:00,Water,63.0
1845,Attr1845,City45,Attraction number 1845 in category History,11:00:00,History,63.75
1846,Attr1846,City46,Attraction number 1846 in category Culture,12:00:00,Culture,64.5
1847,Attr1847,City47,Attraction number 1847 in category Adventure,13:00:00,Adventure,65.25
1848,Attr1848,City48,Attraction number 1848 in category Museum,08:00:00,Museum,66.0
1849,Attr1849,City49,Attraction number 1849 in category Nature,09:00:00,Nature,66.75
1850,Attr1850,City50,Attraction number 1850 in category Food,10:00:00,Food,67.5
1851,Attr1851,City51,Attraction number 1851 in category Tour,11:00:00,Tour,68.25
1852,Attr1852,City52,Attraction number 1852 in category Water,12:00:00,Water,69.0
1853,Attr1853,City53,Attraction number 1853 in category History,13:00:00,History,69.75
1854,Attr1854,City54,Attraction number 1854 in category Culture,08:00:00,Culture,70.5
1855,Attr1855,City55,Attraction number 1855 in category Adventure,09:00:00,Adventure,71.25
1856,Attr1856,City56,Attraction number 1856 in category Museum,10:00:00,Museum,72.0
1857,Attr1857,City57,Attraction number 1857 in category Nature,11:00:00,Nature,72.75
1858,Attr1858,City58,Attraction number 1858 in category Food,12:00:00,Food,73.5
1859,Attr1859,City59,Attraction number 1859 in category Tour,13:00:00,Tour,74.25
1860,Attr1860,City60,Attraction number 1860 in category Water,08:00:00,Water,75.0
1861,Attr1861,City61,Attraction number 1861 in category History,09:00:00,History,75.75
1862,Attr1862,City62,Attraction number 1862 in category Culture,10:00:00,Culture,76.5
1863,Attr1863,City63,Attraction number 1863 in category Adventure,11:00:00,Adventure,77.25
1864,Attr1864,City64,Attraction number 1864 in category Museum,12:00:00,Museum,78.0
1865,Attr1865,City65,Attraction number 1865 in category Nature,13:00:00,Nature,78.75
1866,Attr1866,City66,Attraction number 1866 in category Food,08:00:00,Food,79.5
1867,Attr1867,City67,Attraction number 1867 in category Tour,09:00:00,Tour,80.25
1868,Attr1868,City68,Attraction number 1868 in category Water,10:00:00,Water,81.0
1869,Attr1869,City69,Attraction number 1869 in category History,11:00:00,History,81.75
1870,Attr1870,City70,Attraction number 1870 in category Culture,12:00:00,Culture,82.5
1871,Attr1871,City71,Attraction number 1871 in category Adventure,13:00:00,Adventure,83.25
1872,Attr1872,City72,Attraction number 1872 in category Museum,08:00:00,Museum,84.0
1873,Attr1873,City73,Attraction number 1873 in category Nature,09:00:00,Nature,84.75
1874,Attr1874,City74,Attraction number 1874 in category Food,10:00:00,Food,85.5
1875,Attr1875,City75,Attraction number 1875 in category Tour,11:00:00,Tour,86.25
1876,Attr1876,City76,Attraction number 1876 in category Water,12:00:00,Water,87.0
1877,Attr1877,City77,Attraction number 1877 in category History,13:00:00,History,87.75
1878,Attr1878,City78,Attraction number 1878 in category Culture,08:00:00,Culture,88.5
1879,Attr1879,City79,Attraction number 1879 in category Adventure,09:00:00,Adventure,89.25
1880,Attr1880,City80,Attraction number 1880 in category Museum,10:00:00,Museum,90.0
1881,Attr1881,City81,Attraction number 1881 in category Nature,11:00:00,Nature,90.75
1882,Attr1882,City82,Attraction number 1882 in category Food,12:00:00,Food,91.5
1883,Attr1883,City83,Attraction number 1883 in category Tour,13:00:00,Tour,92.25
1884,Attr1884,City84,Attraction number 1884 in category Water,08:00:00,Water,93.0
1885,Attr1885,City85,Attraction number 1885 in category History,09:00:00,History,93.75
1886,Attr1886,City86,Attraction number 1886 in category Culture,10:00:00,Culture,94.5
1887,Attr1887,City87,Attraction number 1887 in category Adventure,11:00:00,Adventure,95.25
1888,Attr1888,City88,Attraction number 1888 in category Museum,12:00:00,Museum,96.0
1889,Attr1889,City89,Attraction number 1889 in category Nature,13:00:00,Nature,96.75
1890,Attr1890,City90,Attraction number 1890 in category Food,08:00:00,Food,97.5
1891,Attr1891,City91,Attraction number 1891 in category Tour,09:00:00,Tour,98.25
1892,Attr1892,City92,Attraction number 1892 in category Water,10:00:00,Water,99.0
1893,Attr1893,City93,Attraction number 1893 in category History,11:00:00,History,99.75
1894,Attr1894,City94,Attraction number 1894 in category Culture,12:00:00,Culture,100.5
1895,Attr1895,City95,Attraction number 1895 in category Adventure,13:00:00,Adventure,101.25
1896,Attr1896,City96,Attraction number 1896 in category Museum,08:00:00,Museum,102.0
1897,Attr1897,City97,Attraction number 1897 in category Nature,09:00:00,Nature,102.75
1898,Attr1898,City98,Attraction number 1898 in category Food,10:00:00,Food,103.5
1899,Attr1899,City99,Attraction number 1899 in category Tour,11:00:00,Tour,104.25
1900,Attr1900,City100,Attraction number 1900 in category Water,12:00:00,Water,105.0
1901,Attr1901,City101,Attraction number 1901 in category History,13:00:00,History,105.75
1902,Attr1902,City102,Attraction number 1902 in category Culture,08:00:00,Culture,106.5
1903,Attr1903,City103,Attraction number 1903 in category Adventure,09:00:00,Adventure,107.25
1904,Attr1904,City104,Attraction number 1904 in category Museum,10:00:00,Museum,108.0
1905,Attr1905,City105,Attraction number 1905 in category Nature,11:00:00,Nature,108.75
1906,Attr1906,City106,Attraction number 1906 in category Food,12:00:00,Food,109.5
1907,Attr1907,City107,Attraction number 1907 in category Tour,13:00:00,Tour,110.25
1908,Attr1908,City108,Attraction number 1908 in category Water,08:00:00,Water,111.0
1909,Attr1909,City109,Attraction number 1909 in category History,09:00:00,History,111.75
1910,Attr1910,City110,Attraction number 1910 in category Culture,10:00:00,Culture,112.5
1911,Attr1911,City111,Attraction number 1911 in category Adventure,11:00:00,Adventure,113.25
1912,Attr1912,City112,Attraction number 1912 in category Museum,12:00:00,Museum,114.0
1913,Attr1913,City113,Attraction number 1913 in category Nature,13:00:00,Nature,114.75
1914,Attr1914,City114,Attraction number 1914 in category Food,08:00:00,Food,115.5
1915,Attr1915,City115,Attraction number 1915 in category Tour,09:00:00,Tour,116.25
1916,Attr1916,City116,Attraction number 1916 in category Water,10:00:00,Water,117.0
1917,Attr1917,City117,Attraction number 1917 in category History,11:00:00,History,117.75
1918,Attr1918,City118,Attraction number 1918 in category Culture,12:00:00,Culture,118.5
1919,Attr1919,City119,Attraction number 1919 in category Adventure,13:00:00,Adventure,119.25
1920,Attr1920,City120,Attraction number 1920 in category Museum,08:00:00,Museum,120.0
1921,Attr1921,City121,Attraction number 1921 in category Nature,09:00:00,Nature,120.75
1922,Attr1922,City122,Attraction number 1922 in category Food,10:00:00,Food,121.5
1923,Attr1923,City123,Attraction number 1923 in category Tour,11:00:00,Tour,122.25
1924,Attr1924,City124,Attraction number 1924 in category Water,12:00:00,Water,123.0
1925,Attr1925,City125,Attraction number 1925 in category History,13:00:00,History,123.75
1926,Attr1926,City126,Attraction number 1926 in category Culture,08:00:00,Culture,124.5
1927,Attr1927,City127,Attraction number 1927 in category Adventure,09:00:00,Adventure,125.25
1928,Attr1928,City128,Attraction number 1928 in category Museum,10:00:00,Museum,126.0
1929,Attr1929,City129,Attraction number 1929 in category Nature,11:00:00,Nature,126.75
1930,Attr1930,City130,Attraction number 1930 in category Food,12:00:00,Food,127.5
1931,Attr1931,City131,Attraction number 1931 in category Tour,13:00:00,Tour,128.25
1932,Attr1932,City132,Attraction number 1932 in category Water,08:00:00,Water,129.0
1933,Attr1933,City133,Attraction number 1933 in category History,09:00:00,History,129.75
1934,Attr1934,City134,Attraction number 1934 in category Culture,10:00:00,Culture,130.5
1935,Attr1935,City135,Attraction number 1935 in category Adventure,11:00:00,Adventure,131.25
1936,Attr1936,City136,Attraction number 1936 in category Museum,12:00:00,Museum,132.0
1937,Attr1937,City137,Attraction number 1937 in category Nature,13:00:00,Nature,132.75
1938,Attr1938,City138,Attraction number 1938 in category Food,08:00:00,Food,133.5
1939,Attr1939,City139,Attraction number 1939 in category Tour,09:00:00,Tour,134.25
1940,Attr1940,City140,Attraction number 1940 in category Water,10:00:00,Water,135.0
1941,Attr1941,City141,Attraction number 1941 in category History,11:00:00,History,135.75
1942,Attr1942,City142,Attraction number 1942 in category Culture,12:00:00,Culture,136.5
1943,Attr1943,City143,Attraction number 1943 in category Adventure,13:00:00,Adventure,137.25
1944,Attr1944,City144,Attraction number 1944 in category Museum,08:00:00,Museum,138.0
1945,Attr1945,City145,Attraction number 1945 in category Nature,09:00:00,Nature,138.75
1946,Attr1946,City146,Attraction number 1946 in category Food,10:00:00,Food,139.5
1947,Attr1947,City147,Attraction number 1947 in category Tour,11:00:00,Tour,140.25
1948,Attr1948,City148,Attraction number 1948 in category Water,12:00:00,Water,141.0
1949,Attr1949,City149,Attraction number 1949 in category History,13:00:00,History,141.75
1950,Attr1950,City150,Attraction number 1950 in category Culture,08:00:00,Culture,142.5
1951,Attr1951,City151,Attraction number 1951 in category Adventure,09:00:00,Adventure,143.25
1952,Attr1952,City152,Attraction number 1952 in category Museum,10:00:00,Museum,144.0
1953,Attr1953,City153,Attraction number 1953 in category Nature,11:00:00,Nature,144.75
1954,Attr1954,City154,Attraction number 1954 in category Food,12:00:00,Food,145.5
1955,Attr1955,City155,Attraction number 1955 in category Tour,13:00:00,Tour,146.25
1956,Attr1956,City156,Attraction number 1956 in category Water,08:00:00,Water,147.0
1957,Attr1957,City157,Attraction number 1957 in category History,09:00:00,History,147.75
1958,Attr1958,City158,Attraction number 1958 in category Culture,10:00:00,Culture,148.5
1959,Attr1959,City159,Attraction number 1959 in category Adventure,11:00:00,Adventure,149.25
1960,Attr1960,City160,Attraction number 1960 in category Museum,12:00:00,Museum,150.0
1961,Attr1961,City161,Attraction number 1961 in category Nature,13:00:00,Nature,150.75
1962,Attr1962,City162,Attraction number 1962 in category Food,08:00:00,Food,151.5
1963,Attr1963,City163,Attraction number 1963 in category Tour,09:00:00,Tour,152.25
1964,Attr1964,City164,Attraction number 1964 in category Water,10:00:00,Water,153.0
1965,Attr1965,City165,Attraction number 1965 in category History,11:00:00,History,153.75
1966,Attr1966,City166,Attraction number 1966 in category Culture,12:00:00,Culture,154.5
1967,Attr1967,City167,Attraction number 1967 in category Adventure,13:00:00,Adventure,155.25
1968,Attr1968,City168,Attraction number 1968 in category Museum,08:00:00,Museum,156.0
1969,Attr1969,City169,Attraction number 1969 in category Nature,09:00:00,Nature,156.75
1970,Attr1970,City170,Attraction number 1970 in category Food,10:00:00,Food,157.5
1971,Attr1971,City171,Attraction number 1971 in category Tour,11:00:00,Tour,158.25
1972,Attr1972,City172,Attraction number 1972 in category Water,12:00:00,Water,159.0
1973,Attr1973,City173,Attraction number 1973 in category History,13:00:00,History,159.75
1974,Attr1974,City174,Attraction number 1974 in category Culture,08:00:00,Culture,160.5
1975,Attr1975,City175,Attraction number 1975 in category Adventure,09:00:00,Adventure,161.25
1976,Attr1976,City176,Attraction number 1976 in category Museum,10:00:00,Museum,162.0
1977,Attr1977,City177,Attraction number 1977 in category Nature,11:00:00,Nature,162.75
1978,Attr1978,City178,Attraction number 1978 in category Food,12:00:00,Food,163.5
1979,Attr1979,City179,Attraction number 1979 in category Tour,13:00:00,Tour,164.25
1980,Attr1980,City180,Attraction number 1980 in category Water,08:00:00,Water,165.0
1981,Attr1981,City181,Attraction number 1981 in category History,09:00:00,History,165.75
1982,Attr1982,City182,Attraction number 1982 in category Culture,10:00:00,Culture,166.5
1983,Attr1983,City183,Attraction number 1983 in category Adventure,11:00:00,Adventure,167.25
1984,Attr1984,City184,Attraction number 1984 in category Museum,12:00:00,Museum,168.0
1985,Attr1985,City185,Attraction number 1985 in category Nature,13:00:00,Nature,168.75
1986,Attr1986,City186,Attraction number 1986 in category Food,08:00:00,Food,169.5
1987,Attr1987,City187,Attraction number 1987 in category Tour,09:00:00,Tour,170.25
1988,Attr1988,City188,Attraction number 1988 in category Water,10:00:00,Water,171.0
1989,Attr1989,City189,Attraction number 1989 in category History,11:00:00,History,171.75
1990,Attr1990,City190,Attraction number 1990 in category Culture,12:00:00,Culture,172.5
1991,Attr1991,City191,Attraction number 1991 in category Adventure,13:00:00,Adventure,173.25
1992,Attr1992,City192,Attraction number 1992 in category Museum,08:00:00,Museum,174.0
1993,Attr1993,City193,Attraction number 1993 in category Nature,09:00:00,Nature,174.75
1994,Attr1994,City194,Attraction number 1994 in category Food,10:00:00,Food,175.5
1995,Attr1995,City195,Attraction number 1995 in category Tour,11:00:00,Tour,176.25
1996,Attr1996,City196,Attraction number 1996 in category Water,12:00:00,Water,177.0
1997,Attr1997,City197,Attraction number 1997 in category History,13:00:00,History,177.75
1998,Attr1998,City198,Attraction number 1998 in category Culture,08:00:00,Culture,178.5
1999,Attr1999,City199,Attraction number 1999 in category Adventure,09:00:00,Adventure,179.25
2000,Attr2000,City0,Attraction number 2000 in category Museum,10:00:00,Museum,180.0
2001,Attr2001,City1,Attraction number 2001 in category Nature,11:00:00,Nature,180.75
2002,Attr2002,City2,Attraction number 2002 in category Food,12:00:00,Food,181.5
2003,Attr2003,City3,Attraction number 2003 in category Tour,13:00:00,Tour,182.25
2004,Attr2004,City4,Attraction number 2004 in category Water,08:00:00,Water,183.0
2005,Attr2005,City5,Attraction number 2005 in category History,09:00:00,History,183.75
2006,Attr2006,City6,Attraction number 2006 in category Culture,10:00:00,Culture,184.5
